chr	start	end	strand	type	id	geneName	geneId	numberOfTranscripts	canonicalTranscriptLength	transcriptId	cdsLength	numerOfExons	exonRank	exonSpliceType
gi|559794742|gb|CP003248.2|	1479981	1484981	+1	Upstream	CCP44079	Rv1322	Rv1322	1	297	CCP44079	297	1		
gi|559794742|gb|CP003248.2|	1479981	1484981	+1	Upstream	CCP44079	Rv1322	Rv1322	1	297	CCP44079	297	1		
gi|559794742|gb|CP003248.2|	1480312	1485312	+1	Downstream	CCP44080	Rv1322A	Rv1322A	1	459	CCP44080	459	1		
gi|559794742|gb|CP003248.2|	1480312	1485312	+1	Downstream	CCP44080	Rv1322A	Rv1322A	1	459	CCP44080	459	1		
gi|559794742|gb|CP003248.2|	1480824	1485824	+1	Upstream	CCP44075	Rv1318c	Rv1318c	1	1626	CCP44075	1626	1		
gi|559794742|gb|CP003248.2|	1480824	1485824	+1	Upstream	CCP44075	Rv1318c	Rv1318c	1	1626	CCP44075	1626	1		
gi|559794742|gb|CP003248.2|	1480861	1485861	+1	Upstream	CCP44081	fadA4	Rv1323	1	1170	CCP44081	1170	1		
gi|559794742|gb|CP003248.2|	1480861	1485861	+1	Upstream	CCP44081	fadA4	Rv1323	1	1170	CCP44081	1170	1		
gi|559794742|gb|CP003248.2|	1482160	1487160	+1	Upstream	CCP44082	Rv1324	Rv1324	1	915	CCP44082	915	1		
gi|559794742|gb|CP003248.2|	1482160	1487160	+1	Upstream	CCP44082	Rv1324	Rv1324	1	915	CCP44082	915	1		
gi|559794742|gb|CP003248.2|	1482501	1482513	+1	Intergenic	Rv1319c...Rv1320c									
gi|559794742|gb|CP003248.2|	1482501	1482513	+1	Intergenic	Rv1319c...Rv1320c									
gi|559794742|gb|CP003248.2|	1482501	1487501	+1	Upstream	CCP44076	Rv1319c	Rv1319c	1	1608	CCP44076	1608	1		
gi|559794742|gb|CP003248.2|	1482501	1487501	+1	Upstream	CCP44076	Rv1319c	Rv1319c	1	1608	CCP44076	1608	1		
gi|559794742|gb|CP003248.2|	1472133	1477133	+1	Downstream	CCP44073	ogt	Rv1316c	1	498	CCP44073	498	1		
gi|559794742|gb|CP003248.2|	1472133	1477133	+1	Downstream	CCP44073	ogt	Rv1316c	1	498	CCP44073	498	1		
gi|559794742|gb|CP003248.2|	1472627	1477627	+1	Downstream	CCP44074	alkA	Rv1317c	1	1491	CCP44074	1491	1		
gi|559794742|gb|CP003248.2|	1472627	1477627	+1	Downstream	CCP44074	alkA	Rv1317c	1	1491	CCP44074	1491	1		
gi|559794742|gb|CP003248.2|	1473382	1478382	+1	Downstream	EBG00000313325	rrs	EBG00000313325	1	1537	EBG00000313325	1537	1		
gi|559794742|gb|CP003248.2|	1473382	1478382	+1	Downstream	EBG00000313325	rrs	EBG00000313325	1	1537	EBG00000313325	1537	1		
gi|559794742|gb|CP003248.2|	1474198	1479198	+1	Downstream	CCP44075	Rv1318c	Rv1318c	1	1626	CCP44075	1626	1		
gi|559794742|gb|CP003248.2|	1474198	1479198	+1	Downstream	CCP44075	Rv1318c	Rv1318c	1	1626	CCP44075	1626	1		
gi|559794742|gb|CP003248.2|	1475893	1480893	+1	Downstream	CCP44076	Rv1319c	Rv1319c	1	1608	CCP44076	1608	1		
gi|559794742|gb|CP003248.2|	1475893	1480893	+1	Downstream	CCP44076	Rv1319c	Rv1319c	1	1608	CCP44076	1608	1		
gi|559794742|gb|CP003248.2|	1476795	1481795	+1	Downstream	EBG00000313339	rrl	EBG00000313339	1	3138	EBG00000313339	3138	1		
gi|559794742|gb|CP003248.2|	1476795	1481795	+1	Downstream	EBG00000313339	rrl	EBG00000313339	1	3138	EBG00000313339	3138	1		
gi|559794742|gb|CP003248.2|	1477013	1477133	+1	Intergenic	rrf...ogt									
gi|559794742|gb|CP003248.2|	1477013	1477133	+1	Intergenic	rrf...ogt									
gi|559794742|gb|CP003248.2|	1477013	1482013	+1	Downstream	EBG00000313349	rrf	EBG00000313349	1	115	EBG00000313349	115	1		
gi|559794742|gb|CP003248.2|	1477013	1482013	+1	Downstream	EBG00000313349	rrf	EBG00000313349	1	115	EBG00000313349	115	1		
gi|559794742|gb|CP003248.2|	1471898	1476898	+1	Upstream	EBG00000313349	rrf	EBG00000313349	1	115	EBG00000313349	115	1		
gi|559794742|gb|CP003248.2|	1471898	1476898	+1	Upstream	EBG00000313349	rrf	EBG00000313349	1	115	EBG00000313349	115	1		
gi|559794742|gb|CP003248.2|	1473657	1476795	+1	Gene	EBG00000313339	rrl	EBG00000313339	1	3138					
gi|559794742|gb|CP003248.2|	1473657	1476795	+1	Transcript	EBG00000313339	rrl	EBG00000313339	1	3138	EBG00000313339	3138	1		
gi|559794742|gb|CP003248.2|	1473657	1476795	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1473658_1476795	rrl	EBG00000313339	1	3138	EBG00000313339	3138	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1473382	1473657	+1	Intergenic	rrs...rrl									
gi|559794742|gb|CP003248.2|	1473382	1473657	+1	Intergenic	rrs...rrl									
gi|559794742|gb|CP003248.2|	1471845	1473382	+1	Gene	EBG00000313325	rrs	EBG00000313325	1	1537					
gi|559794742|gb|CP003248.2|	1471845	1473382	+1	Transcript	EBG00000313325	rrs	EBG00000313325	1	1537	EBG00000313325	1537	1		
gi|559794742|gb|CP003248.2|	1471845	1473382	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1471846_1473382	rrs	EBG00000313325	1	1537	EBG00000313325	1537	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1476898	1477013	+1	Gene	EBG00000313349	rrf	EBG00000313349	1	115					
gi|559794742|gb|CP003248.2|	1476898	1477013	+1	Transcript	EBG00000313349	rrf	EBG00000313349	1	115	EBG00000313349	115	1		
gi|559794742|gb|CP003248.2|	1476898	1477013	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1476899_1477013	rrf	EBG00000313349	1	115	EBG00000313349	115	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1476795	1476898	+1	Intergenic	rrl...rrf									
gi|559794742|gb|CP003248.2|	1476795	1476898	+1	Intergenic	rrl...rrf									
gi|559794742|gb|CP003248.2|	1479198	1480824	-1	Gene	Rv1318c	Rv1318c	Rv1318c	1	1626					
gi|559794742|gb|CP003248.2|	1479198	1480824	-1	Transcript	CCP44075	Rv1318c	Rv1318c	1	1626	CCP44075	1626	1		
gi|559794742|gb|CP003248.2|	1479198	1480824	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1479199_1479201	Rv1318c	Rv1318c	1	1626	CCP44075	1626	1		
gi|559794742|gb|CP003248.2|	1479198	1480824	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1479199_1480824	Rv1318c	Rv1318c	1	1626	CCP44075	1626	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1477627	1479118	-1	Gene	Rv1317c	alkA	Rv1317c	1	1491					
gi|559794742|gb|CP003248.2|	1477627	1479118	-1	Transcript	CCP44074	alkA	Rv1317c	1	1491	CCP44074	1491	1		
gi|559794742|gb|CP003248.2|	1477627	1479118	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1477628_1477630	alkA	Rv1317c	1	1491	CCP44074	1491	1		
gi|559794742|gb|CP003248.2|	1477627	1479118	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1477628_1479118	alkA	Rv1317c	1	1491	CCP44074	1491	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1477133	1477631	-1	Gene	Rv1316c	ogt	Rv1316c	1	498					
gi|559794742|gb|CP003248.2|	1477133	1477631	-1	Transcript	CCP44073	ogt	Rv1316c	1	498	CCP44073	498	1		
gi|559794742|gb|CP003248.2|	1477133	1477631	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1477134_1477136	ogt	Rv1316c	1	498	CCP44073	498	1		
gi|559794742|gb|CP003248.2|	1477133	1477631	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1477134_1477631	ogt	Rv1316c	1	498	CCP44073	498	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1479118	1479198	+1	Intergenic	alkA...Rv1318c									
gi|559794742|gb|CP003248.2|	1479118	1479198	+1	Intergenic	alkA...Rv1318c									
gi|559794742|gb|CP003248.2|	1480893	1482501	-1	Gene	Rv1319c	Rv1319c	Rv1319c	1	1608					
gi|559794742|gb|CP003248.2|	1480893	1482501	-1	Transcript	CCP44076	Rv1319c	Rv1319c	1	1608	CCP44076	1608	1		
gi|559794742|gb|CP003248.2|	1480893	1482501	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1480894_1480896	Rv1319c	Rv1319c	1	1608	CCP44076	1608	1		
gi|559794742|gb|CP003248.2|	1480893	1482501	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1480894_1482501	Rv1319c	Rv1319c	1	1608	CCP44076	1608	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1480824	1480893	+1	Intergenic	Rv1318c...Rv1319c									
gi|559794742|gb|CP003248.2|	1480824	1480893	+1	Intergenic	Rv1318c...Rv1319c									
gi|559794742|gb|CP003248.2|	1483153	1488153	+1	Downstream	CCP44083	PE_PGRS24	Rv1325c	1	1812	CCP44083	1812	1		
gi|559794742|gb|CP003248.2|	1483153	1488153	+1	Downstream	CCP44083	PE_PGRS24	Rv1325c	1	1812	CCP44083	1812	1		
gi|559794742|gb|CP003248.2|	1484217	1489217	+1	Upstream	CCP44077	Rv1320c	Rv1320c	1	1704	CCP44077	1704	1		
gi|559794742|gb|CP003248.2|	1484217	1489217	+1	Upstream	CCP44077	Rv1320c	Rv1320c	1	1704	CCP44077	1704	1		
gi|559794742|gb|CP003248.2|	1484959	1489959	+1	Downstream	CCP44078	Rv1321	Rv1321	1	681	CCP44078	681	1		
gi|559794742|gb|CP003248.2|	1484959	1489959	+1	Downstream	CCP44078	Rv1321	Rv1321	1	681	CCP44078	681	1		
gi|559794742|gb|CP003248.2|	1485116	1490116	+1	Downstream	CCP44084	glgB	Rv1326c	1	2196	CCP44084	2196	1		
gi|559794742|gb|CP003248.2|	1485116	1490116	+1	Downstream	CCP44084	glgB	Rv1326c	1	2196	CCP44084	2196	1		
gi|559794742|gb|CP003248.2|	1485278	1490278	+1	Downstream	CCP44079	Rv1322	Rv1322	1	297	CCP44079	297	1		
gi|559794742|gb|CP003248.2|	1485278	1490278	+1	Downstream	CCP44079	Rv1322	Rv1322	1	297	CCP44079	297	1		
gi|559794742|gb|CP003248.2|	1485771	1490771	+1	Upstream	CCP44080	Rv1322A	Rv1322A	1	459	CCP44080	459	1		
gi|559794742|gb|CP003248.2|	1485771	1490771	+1	Upstream	CCP44080	Rv1322A	Rv1322A	1	459	CCP44080	459	1		
gi|559794742|gb|CP003248.2|	1485861	1487031	+1	Gene	Rv1323	fadA4	Rv1323	1	1170					
gi|559794742|gb|CP003248.2|	1485861	1487031	+1	Transcript	CCP44081	fadA4	Rv1323	1	1170	CCP44081	1170	1		
gi|559794742|gb|CP003248.2|	1485861	1487031	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_1485862_1487028	fadA4	Rv1323	1	1170	CCP44081	1170	1		
gi|559794742|gb|CP003248.2|	1485861	1487031	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1485862_1487031	fadA4	Rv1323	1	1170	CCP44081	1170	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1484981	1485278	+1	Gene	Rv1322	Rv1322	Rv1322	1	297					
gi|559794742|gb|CP003248.2|	1484981	1485278	+1	Transcript	CCP44079	Rv1322	Rv1322	1	297	CCP44079	297	1		
gi|559794742|gb|CP003248.2|	1484981	1485278	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_1484982_1485275	Rv1322	Rv1322	1	297	CCP44079	297	1		
gi|559794742|gb|CP003248.2|	1484981	1485278	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1484982_1485278	Rv1322	Rv1322	1	297	CCP44079	297	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1484278	1484959	+1	Gene	Rv1321	Rv1321	Rv1321	1	681					
gi|559794742|gb|CP003248.2|	1484278	1484959	+1	Transcript	CCP44078	Rv1321	Rv1321	1	681	CCP44078	681	1		
gi|559794742|gb|CP003248.2|	1484278	1484959	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_1484279_1484956	Rv1321	Rv1321	1	681	CCP44078	681	1		
gi|559794742|gb|CP003248.2|	1484278	1484959	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1484279_1484959	Rv1321	Rv1321	1	681	CCP44078	681	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1484217	1484278	+1	Intergenic	Rv1320c...Rv1321									
gi|559794742|gb|CP003248.2|	1484217	1484278	+1	Intergenic	Rv1320c...Rv1321									
gi|559794742|gb|CP003248.2|	1482513	1484217	-1	Gene	Rv1320c	Rv1320c	Rv1320c	1	1704					
gi|559794742|gb|CP003248.2|	1482513	1484217	-1	Transcript	CCP44077	Rv1320c	Rv1320c	1	1704	CCP44077	1704	1		
gi|559794742|gb|CP003248.2|	1482513	1484217	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1482514_1482516	Rv1320c	Rv1320c	1	1704	CCP44077	1704	1		
gi|559794742|gb|CP003248.2|	1482513	1484217	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1482514_1484217	Rv1320c	Rv1320c	1	1704	CCP44077	1704	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1484959	1484981	+1	Intergenic	Rv1321...Rv1322									
gi|559794742|gb|CP003248.2|	1484959	1484981	+1	Intergenic	Rv1321...Rv1322									
gi|559794742|gb|CP003248.2|	1485312	1485771	-1	Gene	Rv1322A	Rv1322A	Rv1322A	1	459					
gi|559794742|gb|CP003248.2|	1485312	1485771	-1	Transcript	CCP44080	Rv1322A	Rv1322A	1	459	CCP44080	459	1		
gi|559794742|gb|CP003248.2|	1485312	1485771	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1485313_1485315	Rv1322A	Rv1322A	1	459	CCP44080	459	1		
gi|559794742|gb|CP003248.2|	1485312	1485771	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1485313_1485771	Rv1322A	Rv1322A	1	459	CCP44080	459	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1485278	1485312	+1	Intergenic	Rv1322...Rv1322A									
gi|559794742|gb|CP003248.2|	1485278	1485312	+1	Intergenic	Rv1322...Rv1322A									
gi|559794742|gb|CP003248.2|	1485771	1485861	+1	Intergenic	Rv1322A...fadA4									
gi|559794742|gb|CP003248.2|	1485771	1485861	+1	Intergenic	Rv1322A...fadA4									
gi|559794742|gb|CP003248.2|	1487031	1492031	+1	Downstream	CCP44081	fadA4	Rv1323	1	1170	CCP44081	1170	1		
gi|559794742|gb|CP003248.2|	1487031	1492031	+1	Downstream	CCP44081	fadA4	Rv1323	1	1170	CCP44081	1170	1		
gi|559794742|gb|CP003248.2|	1488153	1489965	-1	Gene	Rv1325c	PE_PGRS24	Rv1325c	1	1812					
gi|559794742|gb|CP003248.2|	1488153	1489965	-1	Transcript	CCP44083	PE_PGRS24	Rv1325c	1	1812	CCP44083	1812	1		
gi|559794742|gb|CP003248.2|	1488153	1489965	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1488154_1488156	PE_PGRS24	Rv1325c	1	1812	CCP44083	1812	1		
gi|559794742|gb|CP003248.2|	1488153	1489965	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1488154_1489965	PE_PGRS24	Rv1325c	1	1812	CCP44083	1812	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1487160	1488075	+1	Gene	Rv1324	Rv1324	Rv1324	1	915					
gi|559794742|gb|CP003248.2|	1487160	1488075	+1	Transcript	CCP44082	Rv1324	Rv1324	1	915	CCP44082	915	1		
gi|559794742|gb|CP003248.2|	1487160	1488075	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_1487161_1488072	Rv1324	Rv1324	1	915	CCP44082	915	1		
gi|559794742|gb|CP003248.2|	1487160	1488075	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1487161_1488075	Rv1324	Rv1324	1	915	CCP44082	915	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1487031	1487160	+1	Intergenic	fadA4...Rv1324									
gi|559794742|gb|CP003248.2|	1487031	1487160	+1	Intergenic	fadA4...Rv1324									
gi|559794742|gb|CP003248.2|	1488075	1488153	+1	Intergenic	Rv1324...PE_PGRS24									
gi|559794742|gb|CP003248.2|	1488075	1488153	+1	Intergenic	Rv1324...PE_PGRS24									
gi|559794742|gb|CP003248.2|	1490116	1492312	-1	Gene	Rv1326c	glgB	Rv1326c	1	2196					
gi|559794742|gb|CP003248.2|	1490116	1492312	-1	Transcript	CCP44084	glgB	Rv1326c	1	2196	CCP44084	2196	1		
gi|559794742|gb|CP003248.2|	1490116	1492312	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1490117_1490119	glgB	Rv1326c	1	2196	CCP44084	2196	1		
gi|559794742|gb|CP003248.2|	1490116	1492312	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1490117_1492312	glgB	Rv1326c	1	2196	CCP44084	2196	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1489965	1490116	+1	Intergenic	PE_PGRS24...glgB									
gi|559794742|gb|CP003248.2|	1489965	1490116	+1	Intergenic	PE_PGRS24...glgB									
gi|559794742|gb|CP003248.2|	1497640	1502640	+1	Upstream	CCP44092	mec	Rv1334	1	441	CCP44092	441	1		
gi|559794742|gb|CP003248.2|	1497640	1502640	+1	Upstream	CCP44092	mec	Rv1334	1	441	CCP44092	441	1		
gi|559794742|gb|CP003248.2|	1498102	1503102	+1	Upstream	CCP44093	cysO	Rv1335	1	282	CCP44093	282	1		
gi|559794742|gb|CP003248.2|	1498102	1503102	+1	Upstream	CCP44093	cysO	Rv1335	1	282	CCP44093	282	1		
gi|559794742|gb|CP003248.2|	1498393	1503393	+1	Upstream	CCP44094	cysM	Rv1336	1	972	CCP44094	972	1		
gi|559794742|gb|CP003248.2|	1498393	1503393	+1	Upstream	CCP44094	cysM	Rv1336	1	972	CCP44094	972	1		
gi|559794742|gb|CP003248.2|	1499189	1504189	+1	Upstream	CCP44087	dinG	Rv1329c	1	1995	CCP44087	1995	1		
gi|559794742|gb|CP003248.2|	1499189	1504189	+1	Upstream	CCP44087	dinG	Rv1329c	1	1995	CCP44087	1995	1		
gi|559794742|gb|CP003248.2|	1499355	1504355	+1	Upstream	CCP44095	Rv1337	Rv1337	1	723	CCP44095	723	1		
gi|559794742|gb|CP003248.2|	1499355	1504355	+1	Upstream	CCP44095	Rv1337	Rv1337	1	723	CCP44095	723	1		
gi|559794742|gb|CP003248.2|	1500074	1505074	+1	Upstream	CCP44096	murI	Rv1338	1	816	CCP44096	816	1		
gi|559794742|gb|CP003248.2|	1500074	1505074	+1	Upstream	CCP44096	murI	Rv1338	1	816	CCP44096	816	1		
gi|559794742|gb|CP003248.2|	1500559	1505559	+1	Upstream	CCP44088	pncB1	Rv1330c	1	1347	CCP44088	1347	1		
gi|559794742|gb|CP003248.2|	1500559	1505559	+1	Upstream	CCP44088	pncB1	Rv1330c	1	1347	CCP44088	1347	1		
gi|559794742|gb|CP003248.2|	1500916	1505916	+1	Upstream	CCP44097	Rv1339	Rv1339	1	822	CCP44097	822	1		
gi|559794742|gb|CP003248.2|	1500916	1505916	+1	Upstream	CCP44097	Rv1339	Rv1339	1	822	CCP44097	822	1		
gi|559794742|gb|CP003248.2|	1500966	1505966	+1	Downstream	CCP44089	Rv1331	Rv1331	1	306	CCP44089	306	1		
gi|559794742|gb|CP003248.2|	1500966	1505966	+1	Downstream	CCP44089	Rv1331	Rv1331	1	306	CCP44089	306	1		
gi|559794742|gb|CP003248.2|	1501582	1506582	+1	Downstream	CCP44090	Rv1332	Rv1332	1	657	CCP44090	657	1		
gi|559794742|gb|CP003248.2|	1501582	1506582	+1	Downstream	CCP44090	Rv1332	Rv1332	1	657	CCP44090	657	1		
gi|559794742|gb|CP003248.2|	1501754	1506754	+1	Upstream	CCP44098	rphA	Rv1340	1	780	CCP44098	780	1		
gi|559794742|gb|CP003248.2|	1501754	1506754	+1	Upstream	CCP44098	rphA	Rv1340	1	780	CCP44098	780	1		
gi|559794742|gb|CP003248.2|	1502572	1507572	+1	Upstream	CCP44099	Rv1341	Rv1341	1	615	CCP44099	615	1		
gi|559794742|gb|CP003248.2|	1502572	1507572	+1	Upstream	CCP44099	Rv1341	Rv1341	1	615	CCP44099	615	1		
gi|559794742|gb|CP003248.2|	1502633	1502640	+1	Intergenic	Rv1333...mec									
gi|559794742|gb|CP003248.2|	1502633	1502640	+1	Intergenic	Rv1333...mec									
gi|559794742|gb|CP003248.2|	1502633	1507633	+1	Downstream	CCP44091	Rv1333	Rv1333	1	1035	CCP44091	1035	1		
gi|559794742|gb|CP003248.2|	1502633	1507633	+1	Downstream	CCP44091	Rv1333	Rv1333	1	1035	CCP44091	1035	1		
gi|559794742|gb|CP003248.2|	1494212	1499212	+1	Downstream	CCP44088	pncB1	Rv1330c	1	1347	CCP44088	1347	1		
gi|559794742|gb|CP003248.2|	1494212	1499212	+1	Downstream	CCP44088	pncB1	Rv1330c	1	1347	CCP44088	1347	1		
gi|559794742|gb|CP003248.2|	1494425	1499425	+1	Upstream	CCP44085	glgE	Rv1327c	1	2106	CCP44085	2106	1		
gi|559794742|gb|CP003248.2|	1494425	1499425	+1	Upstream	CCP44085	glgE	Rv1327c	1	2106	CCP44085	2106	1		
gi|559794742|gb|CP003248.2|	1495660	1500660	+1	Upstream	CCP44089	Rv1331	Rv1331	1	306	CCP44089	306	1		
gi|559794742|gb|CP003248.2|	1495660	1500660	+1	Upstream	CCP44089	Rv1331	Rv1331	1	306	CCP44089	306	1		
gi|559794742|gb|CP003248.2|	1495925	1500925	+1	Upstream	CCP44090	Rv1332	Rv1332	1	657	CCP44090	657	1		
gi|559794742|gb|CP003248.2|	1495925	1500925	+1	Upstream	CCP44090	Rv1332	Rv1332	1	657	CCP44090	657	1		
gi|559794742|gb|CP003248.2|	1496598	1501598	+1	Upstream	CCP44091	Rv1333	Rv1333	1	1035	CCP44091	1035	1		
gi|559794742|gb|CP003248.2|	1496598	1501598	+1	Upstream	CCP44091	Rv1333	Rv1333	1	1035	CCP44091	1035	1		
gi|559794742|gb|CP003248.2|	1497155	1502155	+1	Downstream	CCP44086	glgP	Rv1328	1	2592	CCP44086	2592	1		
gi|559794742|gb|CP003248.2|	1497155	1502155	+1	Downstream	CCP44086	glgP	Rv1328	1	2592	CCP44086	2592	1		
gi|559794742|gb|CP003248.2|	1499189	1499212	+1	Intergenic	dinG...pncB1									
gi|559794742|gb|CP003248.2|	1499189	1499212	+1	Intergenic	dinG...pncB1									
gi|559794742|gb|CP003248.2|	1494563	1497155	+1	Gene	Rv1328	glgP	Rv1328	1	2592					
gi|559794742|gb|CP003248.2|	1494563	1497155	+1	Transcript	CCP44086	glgP	Rv1328	1	2592	CCP44086	2592	1		
gi|559794742|gb|CP003248.2|	1494563	1497155	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_1494564_1497152	glgP	Rv1328	1	2592	CCP44086	2592	1		
gi|559794742|gb|CP003248.2|	1494563	1497155	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1494564_1497155	glgP	Rv1328	1	2592	CCP44086	2592	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1494425	1494563	+1	Intergenic	glgE...glgP									
gi|559794742|gb|CP003248.2|	1494425	1494563	+1	Intergenic	glgE...glgP									
gi|559794742|gb|CP003248.2|	1492319	1494425	-1	Gene	Rv1327c	glgE	Rv1327c	1	2106					
gi|559794742|gb|CP003248.2|	1492319	1494425	-1	Transcript	CCP44085	glgE	Rv1327c	1	2106	CCP44085	2106	1		
gi|559794742|gb|CP003248.2|	1492319	1494425	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1492320_1492322	glgE	Rv1327c	1	2106	CCP44085	2106	1		
gi|559794742|gb|CP003248.2|	1492319	1494425	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1492320_1494425	glgE	Rv1327c	1	2106	CCP44085	2106	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1497194	1499189	-1	Gene	Rv1329c	dinG	Rv1329c	1	1995					
gi|559794742|gb|CP003248.2|	1497194	1499189	-1	Transcript	CCP44087	dinG	Rv1329c	1	1995	CCP44087	1995	1		
gi|559794742|gb|CP003248.2|	1497194	1499189	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1497195_1497197	dinG	Rv1329c	1	1995	CCP44087	1995	1		
gi|559794742|gb|CP003248.2|	1497194	1499189	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1497195_1499189	dinG	Rv1329c	1	1995	CCP44087	1995	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1497155	1497194	+1	Intergenic	glgP...dinG									
gi|559794742|gb|CP003248.2|	1497155	1497194	+1	Intergenic	glgP...dinG									
gi|559794742|gb|CP003248.2|	1500660	1500966	+1	Gene	Rv1331	Rv1331	Rv1331	1	306					
gi|559794742|gb|CP003248.2|	1500660	1500966	+1	Transcript	CCP44089	Rv1331	Rv1331	1	306	CCP44089	306	1		
gi|559794742|gb|CP003248.2|	1500660	1500966	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_1500661_1500963	Rv1331	Rv1331	1	306	CCP44089	306	1		
gi|559794742|gb|CP003248.2|	1500660	1500966	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1500661_1500966	Rv1331	Rv1331	1	306	CCP44089	306	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1500925	1501582	+1	Gene	Rv1332	Rv1332	Rv1332	1	657					
gi|559794742|gb|CP003248.2|	1500925	1501582	+1	Transcript	CCP44090	Rv1332	Rv1332	1	657	CCP44090	657	1		
gi|559794742|gb|CP003248.2|	1500925	1501582	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_1500926_1501579	Rv1332	Rv1332	1	657	CCP44090	657	1		
gi|559794742|gb|CP003248.2|	1500925	1501582	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1500926_1501582	Rv1332	Rv1332	1	657	CCP44090	657	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1500559	1500660	+1	Intergenic	pncB1...Rv1331									
gi|559794742|gb|CP003248.2|	1500559	1500660	+1	Intergenic	pncB1...Rv1331									
gi|559794742|gb|CP003248.2|	1499212	1500559	-1	Gene	Rv1330c	pncB1	Rv1330c	1	1347					
gi|559794742|gb|CP003248.2|	1499212	1500559	-1	Transcript	CCP44088	pncB1	Rv1330c	1	1347	CCP44088	1347	1		
gi|559794742|gb|CP003248.2|	1499212	1500559	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_1499213_1499215	pncB1	Rv1330c	1	1347	CCP44088	1347	1		
gi|559794742|gb|CP003248.2|	1499212	1500559	-1	Exon	exon_gi|559794742|gb|CP003248.2|_1499213_1500559	pncB1	Rv1330c	1	1347	CCP44088	1347	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1501598	1502633	+1	Gene	Rv1333	Rv1333	Rv1333	1	1035					
gi|559794742|gb|CP003248.2|	1501598	1502633	+1	Transcript	CCP44091	Rv1333	Rv1333	1	1035	CCP44091	1035	1		
gi|559794742|gb|CP003248.2|	1501598	1502633	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_1501599_1502630	Rv1333	Rv1333	1	1035	CCP44091	1035	1		
gi|559794742|gb|CP003248.2|	1501598	1502633	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1501599_1502633	Rv1333	Rv1333	1	1035	CCP44091	1035	1	1	RETAINED
gi|559794742|gb|CP003248.2|	1501582	1501598	+1	Intergenic	Rv1332...Rv1333									
